ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COGID
2072	english	take	take	teɪk	t eɪ k		1409
1758	german	tear	reissen	raisən	r ai s ə n		193
1759	french	tear	déchirer	deʃiʀe	d e ʃ i ʀ e		195
1760	dutch	tear	scheuren	sxøːrə	s x øː r ə		196
1761	english	tear	tear	tɛər	t ɛ ə r		194
1448	german	tent	Zelt	ʦɛlt	ts ɛ l t		1
1449	french	tent	tente	tɑ̃t	t ɑ̃ t		2
1450	dutch	tent	tent	tɛnt	t ɛ n t		-2
1451	english	tent	tent	tɛnt	t ɛ n t		-2
454	german	they	sie	ziː	z iː		1052
455	french	they	eux	ø	ø		1054
456	dutch	they	zij	zɛɪ	z ɛɪ		1052
457	english	they	they	ðeɪ	ð eɪ		1053
2304	german	thick (in dimension)	dick	dɪk	d ɪ k		474
2305	french	thick (in dimension)	épais	epɛ	e p ɛ		475
2306	dutch	thick (in dimension)	dik	dɪk	d ɪ k		474
2307	english	thick (in dimension)	thick	θɪk	θ ɪ k		474
862	german	thigh	Oberschenkel	oːbər-ʃɛŋkəl	oː b ə r + ʃ ɛ ŋ k ə l		267
863	german	thigh	Schenkel	ʃɛŋkəl	ʃ ɛ ŋ k ə l		267
864	french	thigh	cuisse	kɥis	k ɥ i s		269
865	dutch	thigh	dij	dɛɪ	d ɛɪ		268
866	english	thigh	thigh	θaɪ	θ aɪ		268
2308	german	thin (in dimension)	dünn	dʏn	d ʏ n		467
2309	french	thin (in dimension)	mince	mɛ̃s	m ɛ̃ s		468
2310	dutch	thin (in dimension)	dun	dʉn	d ʉ n		467
2311	english	thin (in dimension)	thin	θɪn	θ ɪ n		467
2091	german	thing	Sache	zaxə	z a x ə		1389
2092	german	thing	Ding	dɪŋ	d ɪ ŋ		1390
2093	french	thing	chose	ʃoz	ʃ o z		1389
2094	dutch	thing	ding	dɪŋ	d ɪ ŋ		1390
2095	english	thing	thing	θɪŋ	θ ɪ ŋ		1390
2417	german	third	Dritte	drɪtə	d r ɪ t ə		1230
2418	french	third	troisième	tʀwazjɛm	t ʀ w a z j ɛ m		1230
2419	dutch	third	derde	dɛrdə	d ɛ r d ə		1230
2420	english	third	third	θɜːd	θ ɜː d		1230
2361	german	thousand	tausend	tauzənt	t au z ə n t		875
2362	french	thousand	mille	mil	m i l		876
2363	dutch	thousand	duizend	dœyzənt	d œy z ə n t		875
2364	english	thousand	thousand	θaʊzṇd	θ aʊ z n̩ d		875
1931	german	throw	werfen	vɛrfən	v ɛ r f ə n		1696
1932	french	throw	jeter	ʒəte	ʒ ə t e		1698
1933	dutch	throw	werpen	wɛrpə	w ɛ r p ə		1696
1934	english	throw	throw	θrəʊ	θ r əʊ		1697
186	german	thunder	Donner	dɔnər	d ɔ n ə r		2054
187	french	thunder	tonnerre	tɔnɛʀ	t ɔ n ɛ ʀ		2054
188	dutch	thunder	donder	dɔndər	d ɔ n d ə r		2054
189	english	thunder	thunder	θʌndər	θ ʌ n d ə r		2054
1715	german	tie, bind	binden	bɪndən	b ɪ n d ə n		289
1716	french	tie, bind	lier	lje	l j e		292
1717	dutch	tie, bind	binden	bɪndə	b ɪ n d ə		289
1718	english	tie, bind	bind	baɪnd	b aɪ n d		289
2421	german	time	zeit	ʦait	ts ai t		684
2422	french	time	heure	œʀ	œ ʀ		686
2423	french	time	temps	tɑ̃	t ɑ̃		685
2424	dutch	time	tijd	tɛɪt	t ɛɪ t		684
2425	english	time	time	taɪm	t aɪ m		685
1863	german	tin, tinplate	Zinn	ʦɪn	ts ɪ n		1630
1864	german	tin, tinplate	Blech	blɛx	b l ɛ x		1632
1865	dutch	tin, tinplate	tin	tɪn	t ɪ n		1630
1866	english	tin, tinplate	tin	tɪn	t ɪ n		1630
1109	german	tired, weary	müde	myːdə	m yː d ə		260
1110	french	tired, weary	fatigué	fatiɡe	f a t i ɡ e		262
1111	dutch	tired, weary	moe	muː	m uː		260
1112	english	tired, weary	tired	taɪəd	t aɪ ə d		261
888	german	toe	Zehe	ʦeːə	ts eː ə		596
889	french	toe	orteil	ɔʀtɛj	ɔ ʀ t ɛ j		597
890	dutch	toe	teen	teːn	t eː n		596
891	english	toe	toe	təʊ	t əʊ		596
1226	german	tongs	Zange	ʦaŋə	ts a ŋ ə		1976
1227	french	tongs	pinces	pɛ̃se	p ɛ̃ s e		1978
1228	dutch	tongs	tang	tɑŋ	t ɑ ŋ		1976
1229	english	tongs	tongs	tɔŋz	t ɔ ŋ z		1976
812	german	tongue	Zunge	ʦʊŋə	ts ʊ ŋ ə		2245
813	french	tongue	langue	lɑ̃ŋ	l ɑ̃ ŋ		2246
814	dutch	tongue	tong	tɔŋ	t ɔ ŋ		2245
815	english	tongue	tongue	tʌŋ	t ʌ ŋ		2245
1797	german	tool	Werkzeug	vɛrk-ʦɔyk	v ɛ r k + ts ɔy k		1586
1798	french	tool	outil	uti	u t i		1588
1799	dutch	tool	gereedschap	xəreːt-sxɑp	x ə r eː t + s x ɑ p		1589
1800	dutch	tool	werktuig	wɛrk-tœyx	w ɛ r k + t œy x		1586
1801	english	tool	tool	tuːl	t uː l		1587
2242	german	top	Spitze	ʃpɪʦə	ʃ p ɪ ts ə		849
2243	french	top	sommet	sɔmmɛ	s ɔ m m ɛ		853
2244	dutch	top	top	tɔp	t ɔ p		850
2245	english	top	top	tɔp	t ɔ p		850
1659	german	tree	Baum	baum	b au m		1447
1660	french	tree	arbre	aʀbʀ	a ʀ b ʀ		1449
1661	dutch	tree	boom	boːm	b oː m		1447
1662	english	tree	tree	triː	t r iː		1448
1520	german	trough	Trog	troːk	t r oː k		916
1521	french	trough	abreuvoir	abʀøvwaʀ	a b ʀ ø v w a ʀ		918
1522	dutch	trough	trog	trɔx	t r ɔ x		916
1523	english	trough	trough	trɔf	t r ɔ f		916
1896	german	turn over	umdrehen	ʊm-dreːən	ʊ m + d r eː ə n		2116
1897	french	turn over	retourner	ʀə-tuʀne	ʀ ə + t u ʀ n e		2117
1898	dutch	turn over	omdraaien	ɔm-draːjə	ɔ m + d r aː j ə		2116
1899	english	turn over	turn	tɜːn	t ɜː n		-2117
2353	german	twelve	zwölf	ʦvœlf	ts v œ l f		700
2354	french	twelve	douze	duz	d u z		701
2355	dutch	twelve	twaalf	twaːlf	t w aː l f		700
2356	english	twelve	twelve	twɛlv	t w ɛ l v		700
1909	german	twist	drehen	dreːən	d r eː ə n		2127
1910	german	twist	flechten	flɛxtən	f l ɛ x t ə n		2131
1911	french	twist	tordre	tɔʀdʀ	t ɔ ʀ d ʀ		2129
1912	dutch	twist	draaien	draːjə	d r aː j ə		2127
1913	english	twist	twist	twɪst	t w ɪ s t		2128
375	german	uncle	Onkel	ɔŋkəl	ɔ ŋ k ə l		-2030
376	french	uncle	oncle	ɔ̃kl	ɔ̃ k l		2030
377	dutch	uncle	oom	oːm	oː m		2031
378	english	uncle	uncle	ʌŋkḷ	ʌ ŋ k l̩		-2030
46	german	valley	Tal	taːl	t aː l		1681
47	french	valley	vallée	vale	v a l e		1682
48	dutch	valley	vallei	vɑlɛɪ	v ɑ l ɛɪ		-1682
49	dutch	valley	dal	dɑl	d ɑ l		1681
50	english	valley	valley	vælɪ	v æ l ɪ		-1682
1408	german	veil	Schleier	ʃlaiər	ʃ l ai ə r		1199
1409	french	veil	voile	vwal	v w a l		1200
1410	dutch	veil	sluier	slœyjər	s l œy j ə r		1199
1411	english	veil	veil	veɪl	v eɪ l		-1200
727	german	vein, artery	Ader	aːdər	aː d ə r		1024
728	french	vein, artery	veine	vɛn	v ɛ n		1022
729	dutch	vein, artery	bloedvat	bluːtfɑt	b l uː t f ɑ t		1023
730	dutch	vein, artery	ader	aːdər	aː d ə r		1024
731	english	vein, artery	vein	veɪn	v eɪ n		-1022
732	english	vein, artery	artery	ɑːtərɪ	ɑː t ə r ɪ		6016
1676	german	vine	Weinstock	vain-ʃtɔk	v ai n + ʃ t ɔ k		-89
1677	french	vine	vigne	viŋ	v i ŋ		89
1678	dutch	vine	win#gerd	wɪŋərt	w ɪ ŋ ə r t		-89
1679	english	vine	vine	vaɪn	v aɪ n		-89
971	german	vomit	erbrechen	ɛr-brɛxən	ɛ r + b r ɛ x ə n		1542
972	german	vomit	kotzen	kɔʦən	k ɔ ts ə n		1544
973	french	vomit	vomir	vɔmiʀ	v ɔ m i ʀ		1543
974	dutch	vomit	braken	braːkə	b r aː k ə		1542
975	english	vomit	vomit	vɔmɪt	v ɔ m ɪ t		-1543
976	english	vomit	puke	pjuːk	p j uː k		1545
582	german	vulture	Geier	ɡaiər	ɡ ai ə r		164
583	french	vulture	vautour	votuʀ	v o t u ʀ		165
584	dutch	vulture	gier	xiːr	x iː r		164
585	english	vulture	vulture	vʌlʧər	v ʌ l tʃ ə r		-165
2156	german	wages	Lohn	loːn	l oː n		816
2157	german	wages	Bezahlung	bə-ʦaːlʊŋ	b ə + ts aː l ʊ ŋ		820
2158	french	wages	salaire	salɛʀ	s a l ɛ ʀ		818
2159	dutch	wages	loon	loːn	l oː n		816
2160	dutch	wages	salaris	saːlaːrəs	s aː l aː r ə s		-818
2161	english	wages	wages	weɪʤɪz	w eɪ dʒ ɪ z		817
929	german	waist	Taille	taljə	t a l j ə		-743
930	french	waist	taille	taj	t a j		743
931	dutch	waist	middel	mɪdəl	m ɪ d ə l		746
932	english	waist	waist	weɪst	w eɪ s t		744
1793	german	wash	waschen	vaʃən	v a ʃ ə n		908
1794	french	wash	laver	lave	l a v e		909
1795	dutch	wash	wassen	wɑsə	w ɑ s ə		908
1796	english	wash	wash	wɔʃ	w ɔ ʃ		908
666	german	wasp	Wespe	vɛspə	v ɛ s p ə		711
667	french	wasp	guêpe	ɡɛp	ɡ ɛ p		712
668	dutch	wasp	wesp	wɛsp	w ɛ s p		711
669	english	wasp	wasp	wɔsp	w ɔ s p		711
62	german	water	Wasser	vasər	v a s ə r		1025
63	french	water	eau	o	o		1026
64	dutch	water	water	waːtər	w aː t ə r		1025
65	english	water	water	wɔːtər	w ɔː t ə r		1025
114	german	wave	Welle	vɛlə	v ɛ l ə		1036
115	german	wave	Woge	voːɡə	v oː ɡ ə		1038
116	french	wave	vague	vaɡ	v a ɡ		1038
117	dutch	wave	golf	xɔlf	x ɔ l f		1039
118	english	wave	wave	weɪv	w eɪ v		1037
445	german	we	wir	viːr	v iː r		1059
446	french	we	nous	nu	n u		1061
447	dutch	we	wij	wɛɪ	w ɛɪ		1059
448	english	we	we	wiː	w iː		1059
1041	german	weak	schwach	ʃvax	ʃ v a x		1906
1042	french	weak	faible	fɛbl	f ɛ b l		1908
1043	dutch	weak	zwak	zwɑk	z w ɑ k		1906
1044	english	weak	weak	wiːk	w iː k		1907
244	german	weather	Wetter	vɛtər	v ɛ t ə r		768
245	french	weather	temps	tɑ̃	t ɑ̃		769
246	dutch	weather	weer	weːr	w eː r		768
247	english	weather	weather	wɛðər	w ɛ ð ə r		768
1374	german	weave	weben	veːbən	v eː b ə n		626
1375	french	weave	tisser	tise	t i s e		627
1376	dutch	weave	weven	weːvə	w eː v ə		626
1377	english	weave	weave	wiːv	w iː v		626
1876	german	weave, plait	flechten	flɛxtən	f l ɛ x t ə n		995
1877	french	weave, plait	tresser	tʀɛse	t ʀ ɛ s e		997
1878	dutch	weave, plait	vlechten	vlɛxtə	v l ɛ x t ə		995
1879	english	weave, plait	weave	wiːv	w iː v		996
2186	german	weigh	wiegen	viːɡən	v iː ɡ ə n		877
2187	french	weigh	peser	pəze	p ə z e		879
2188	dutch	weigh	wegen	weːɣə	w eː ɣ ə		877
2189	english	weigh	weigh	weɪ	w eɪ		878
1045	german	well, health	gesund	ɡə-zʊnt	ɡ ə + z ʊ n t		1909
1046	french	well, health	santé	sɑ̃te	s ɑ̃ t e		1911
1047	dutch	well, health	gezond	xə-zɔnt	x ə + z ɔ n t		1909
1048	english	well, health	healthy	hɛlθɪ	h ɛ l θ ɪ		1910
2277	german	west	Westen	vɛstən	v ɛ s t ə n		1293
2278	french	west	ouest	wɛst	w ɛ s t		-1293
2279	french	west	occident	ɔksidɑ̃	ɔ k s i d ɑ̃		1294
2280	dutch	west	westen	wɛstə	w ɛ s t ə		1293
2281	english	west	west	wɛst	w ɛ s t		1293
635	german	whale	Wal	vaːl	v aː l		1282
636	french	whale	baleine	balɛn	b a l ɛ n		1283
637	dutch	whale	walvis	wɑlvɪs	w ɑ l v ɪ s		1282
638	english	whale	whale	weɪl	w eɪ l		1282
2041	german	wheel	Rad	raːt	r aː t		784
2042	french	wheel	roue	ʀu	ʀ u		6100
2043	dutch	wheel	wiel	wiːl	w iː l		785
2044	english	wheel	wheel	wiːl	w iː l		785
129	german	whirlpool	Strudel	ʃtruːdəl	ʃ t r uː d ə l		1538
130	german	whirlpool	Wirbel	vɪrbəl	v ɪ r b ə l		1539
131	french	whirlpool	tourbillon	tuʀbijɔ̃	t u ʀ b i j ɔ̃		1540
132	dutch	whirlpool	draaikolk	draːjkɔlk	d r aː j k ɔ l k		1541
133	english	whirlpool	whirlpool	wɜːlpuːl	w ɜː l p uː l		6003
2295	german	wide, broad	breit	brait	b r ai t		1193
2296	french	wide, broad	large	laʀʒ	l a ʀ ʒ		1195
2297	dutch	wide, broad	breed	breːt	b r eː t		1193
2298	dutch	wide, broad	wijd	wɛɪt	w ɛɪ t		1194
2299	english	wide, broad	wide	waɪd	w aɪ d		1194
426	german	widower	Witwer	vɪtvər	v ɪ t v ə r		1016
427	french	widower	veuf	vœf	v œ f		1016
428	dutch	widower	weduwnaar	weːdyːwn-aːr	w eː d yː w n + aː r		1016
429	english	widower	widower	wɪdəʊər	w ɪ d əʊ ə r		1016
317	german	wife	Frau	frau	f r au		736
318	german	wife	Gattin	ɡatɪn	ɡ a t ɪ n		740
319	german	wife	Gemahlin	ɡə-maːlɪn	ɡ ə + m aː l ɪ n		742
320	french	wife	femme	fam	f a m		738
321	french	wife	épouse	epuz	e p u z		741
322	dutch	wife	echtgenote	ɛxt-xənoːtə	ɛ x t + x ə n oː t ə		739
323	dutch	wife	vrouw	vrɑuw	v r ɑu w		736
324	english	wife	wife	waɪf	w aɪ f		737
223	german	wind	Wind	vɪnt	v ɪ n t		760
224	french	wind	vent	vɑ̃	v ɑ̃		760
225	dutch	wind	wind	wɪnt	w ɪ n t		760
226	english	wind	wind	wɪnd	w ɪ n d		760
1900	german	wind, wrap	wickeln	vɪkəln	v ɪ k ə l n		2125
1901	french	wind, wrap	enrouler	ɑ̃ʀule	ɑ̃ ʀ u l e		2124
1902	dutch	wind, wrap	wikkelen	wɪkələ	w ɪ k ə l ə		2125
1903	english	wind, wrap	wrap	ræp	r æ p		2123
892	german	wing	Flügel	flyːɡəl	f l yː ɡ ə l		2216
893	french	wing	aile	ɛl	ɛ l		2218
894	dutch	wing	vleugel	vløːɣəl	v l øː ɣ ə l		2216
895	english	wing	wing	wɪŋ	w ɪ ŋ		2217
639	german	wolf	Wolf	vɔlf	v ɔ l f		1131
640	french	wolf	loup	lu	l u		1131
641	dutch	wolf	wolf	wɔlf	w ɔ l f		1131
642	english	wolf	wolf	wʊlf	w ʊ l f		1131
279	german	woman	Frau	frau	f r au		100
280	german	woman	Weib	vaip	v ai p		103
281	french	woman	femme	fam	f a m		102
282	dutch	woman	vrouw	vrɑuw	v r ɑu w		100
283	english	woman	woman	wʊmən	w ʊ m ə n		101
942	german	womb	Gebärmutter	ɡə-bɛːr-mʊtər	ɡ ə + b ɛː r + m ʊ t ə r		942
943	french	womb	utérus	yteʀys	y t e ʀ y s		944
944	dutch	womb	baarmoeder	baːr-muːdər	b aː r + m uː d ə r		942
945	english	womb	womb	wuːm	w uː m		943
153	german	wood	Holz	hɔlʦ	h ɔ l ts		436
154	french	wood	bois	bwa	b w a		438
155	dutch	wood	hout	hɑut	h ɑu t		436
156	english	wood	wood	wʊd	w ʊ d		437
147	german	woods, forest	Wald	valt	v a l t		427
148	french	woods, forest	bois	bwa	b w a		429
149	french	woods, forest	forêt	fɔʀɛ	f ɔ ʀ ɛ		428
150	dutch	woods, forest	bos	bɔs	b ɔ s		430
151	dutch	woods, forest	woud	wɑut	w ɑu t		427
152	english	woods, forest	forest	fɔrɪst	f ɔ r ɪ s t		-428
1349	german	wool	Wolle	vɔlə	v ɔ l ə		2277
1350	french	wool	laine	lɛːn	l ɛː n		2278
1351	dutch	wool	wol	wɔl	w ɔ l		2277
1352	english	wool	wool	wʊl	w ʊ l		2277
1702	german	work	arbeiten	arbaitən	a r b ai t ə n		302
1703	french	work	travailler	tʀavaje	t ʀ a v a j e		304
1704	dutch	work	werk	wɛrk	w ɛ r k		303
1705	english	work	work	wɜːk	w ɜː k		303
1	german	world	Welt	vɛlt	v ɛ l t		968
2	french	world	monde	mɔ̃d	m ɔ̃ d		969
3	dutch	world	wereld	weːrəlt	w eː r ə l t		968
4	english	world	world	wɜːld	w ɜː l d		968
1062	german	wound, sore	Wunde	vʊndə	v ʊ n d ə		1903
1063	french	wound, sore	blessure	blesyʀ	b l e s y ʀ		1904
1064	french	wound, sore	plaie	plɛ	p l ɛ		1904
1065	dutch	wound, sore	wond	wɔnt	w ɔ n t		1903
1066	english	wound, sore	wound	waʊnd	w aʊ n d		1903
1067	english	wound, sore	sore	sɔːr	s ɔː r		1905
841	german	wrist	Handgelenk	hant-ɡəlɛŋk	h a n t + ɡ ə l ɛ ŋ k		2170
842	french	wrist	poignet	pwaɲɛ	p w a ɲ ɛ		2172
843	dutch	wrist	pols	pɔls	p ɔ l s		2173
844	english	wrist	wrist	rɪst	r ɪ s t		2171
1452	german	yard, court	Hof	hoːf	h oː f		3
1453	french	yard, court	cour	kuʀ	k u ʀ		5
1454	dutch	yard, court	hof	hɔf	h ɔ f		3
1455	english	yard, court	yard	jɑːd	j ɑː d		4
950	german	yawn, gape	gaffen	ɡafən	ɡ a f ə n		1556
951	french	yawn, gape	bailler	bɑje	b ɑ j e		1558
952	dutch	yawn, gape	geeuwen	xeːwə	x eː w ə		1556
953	english	yawn, gape	yawn	jɔːn	j ɔː n		1557
2045	german	yoke	Joch	jɔx	j ɔ x		792
2046	french	yoke	joug	ʒu	ʒ u		792
2047	dutch	yoke	juk	jʉk	j ʉ k		792
2048	english	yoke	yoke	jəʊk	j əʊ k		792
449	german	you (plural)	ihr	iːr	iː r		1055
450	german	you (plural)	Sie	ziː	z iː		1058
451	french	you (plural)	vous	vu	v u		1057
452	dutch	you (plural)	jullie	jʉliː	j ʉ l iː		6011
453	english	you (plural)	you	juː	j uː		1056
439	german	you (singular)	du	duː	d uː		1065
440	german	you (singular)	Sie	ziː	z iː		1067
441	french	you (singular)	tu	ty	t y		1065
442	french	you (singular)	vous	vu	v u		1068
443	dutch	you (singular)	jij	jɛɪ	j ɛɪ		1066
444	english	you (singular)	you	juː	j uː		1066
